system:index,ash,camphor,category,crepemyrtl,id,ispalm,jacaranda,magnolia,mexfanpalm,oak,pine,place,species,sum,.geo
00010000000000037ce8_0,false,false,other,false,746165,False,false,False,False,False,False,Los Angeles City,Horsetail Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.51855327384598,34.05005693961578]}"
00010000000000037ce9_0,false,false,other,false,746166,False,false,False,False,False,False,Los Angeles City,Horsetail Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5186431053744,34.05032643420102]}"
00010000000000037cec_0,false,false,other,false,746170,False,false,False,False,False,False,Los Angeles City,Horsetail Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.51873293690281,34.05032643420102]}"
00010000000000037ced_0,false,false,other,false,746172,False,false,False,False,False,False,Los Angeles City,Horsetail Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.51828377926074,34.04817047751913]}"
00010000000000037cee_0,false,false,other,false,746173,False,false,False,False,False,False,Los Angeles City,Horsetail Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.51846344231757,34.04987727655896]}"
00010000000000037cf0_0,false,false,other,false,746175,False,false,False,False,False,False,Los Angeles City,Horsetail Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5186431053744,34.049787445030546]}"
00010000000000037cf1_0,false,false,other,false,746176,False,false,False,False,False,False,Los Angeles City,Horsetail Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.51855327384598,34.050236602672605]}"
00010000000000037cf5_0,false,false,other,false,746184,False,false,False,False,False,False,Los Angeles City,Horsetail Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5180142846755,34.04700266764978]}"
00010000000000041f2c_0,false,false,other,false,970323,False,false,False,False,False,False,Los Angeles City,Horsetail Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5180142846755,34.04781115140548]}"
000100000000000234a9_0,false,false,other,false,1224850,False,false,False,False,False,False,Los Angeles City,Incense Cedar,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.527716089744,34.040714460660936]}"
0001000000000003065f_0,false,false,other,false,585699,False,false,False,False,False,False,Los Angeles City,Incense Cedar,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52259569262452,34.04969761350213]}"
00010000000000037aab_0,false,false,other,false,741553,False,false,False,False,False,False,Los Angeles City,Incense Cedar,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52259569262452,34.04969761350213]}"
00010000000000037d18_0,false,false,other,false,746556,False,false,False,False,False,False,Los Angeles City,Incense Cedar,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52017024135739,34.05266205393973]}"
00010000000000037d19_0,false,false,other,false,746559,False,false,False,False,False,False,Los Angeles City,Incense Cedar,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52017024135739,34.05266205393973]}"
0001000000000003a104_0,false,false,other,false,802681,False,false,False,False,False,False,Los Angeles City,Incense Cedar,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52259569262452,34.04969761350213]}"
00010000000000000112_0,false,false,other,false,2014,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5216973773404,34.04053479760412]}"
000100000000000001c8_0,false,false,other,false,2786,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.54855700433558,34.04197210205871]}"
000100000000000002c0_0,false,false,other,false,3653,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.51729563244821,34.04888912974643]}"
000100000000000037d0_0,false,false,other,false,111926,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.56400802722243,34.04251109122918]}"
000100000000000037d1_0,false,false,other,false,111927,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.56400802722243,34.04251109122918]}"
000100000000000037d2_0,false,false,other,false,111928,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.56400802722243,34.04251109122918]}"
000100000000000037d3_0,false,false,other,false,111929,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.56257072276783,34.04179243900188]}"
00010000000000018f19_0,false,false,other,false,528673,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.56400802722243,34.04251109122918]}"
000100000000000199a2_0,false,false,other,false,542776,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53921452538073,34.04053479760412]}"
0001000000000001cafe_0,false,false,other,false,1496938,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52690760598828,34.048350140575955]}"
0001000000000001cb02_0,false,false,other,false,1496964,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53831621009661,34.046643341536125]}"
0001000000000001cd6f_0,false,false,other,false,1502948,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52834491044288,34.04888912974643]}"
0001000000000001dee5_0,false,false,other,false,1528572,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52573979611894,34.04861963516119]}"
0001000000000001dee6_0,false,false,other,false,1528573,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53912469385232,34.04754165682025]}"
0001000000000001ee85_0,false,false,other,false,1548924,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.54855700433558,34.04197210205871]}"
0001000000000001ee86_0,false,false,other,false,1548925,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.54855700433558,34.04197210205871]}"
0001000000000001ee87_0,false,false,other,false,1548929,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.54855700433558,34.04197210205871]}"
0001000000000001ee88_0,false,false,other,false,1548930,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.54855700433558,34.04197210205871]}"
0001000000000001ee8e_0,false,false,other,false,1548938,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.54622138459686,34.055267168263676]}"
0001000000000001f9ef_0,false,false,other,false,1563872,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53777722092615,34.04861963516119]}"
00010000000000020103_0,false,false,other,false,1575994,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53274665533507,34.05140441254196]}"
00010000000000020140_0,false,false,other,false,1576228,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52358383943705,34.048799298218015]}"
000100000000000201e9_0,false,false,other,false,1576929,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52178720886882,34.04053479760412]}"
000100000000000202de_0,false,false,other,false,1577912,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53077036171001,34.049787445030546]}"
000100000000000202ec_0,false,false,other,false,1577977,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53921452538073,34.04053479760412]}"
00010000000000022b30_0,false,false,other,false,1205295,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52493131236322,34.04673317306454]}"
00010000000000022b31_0,false,false,other,false,1205296,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.524661817778,34.04655351000772]}"
00010000000000023632_0,false,false,other,false,1226056,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52538047000529,34.04700266764978]}"
0001000000000002363f_0,false,false,other,false,1226167,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5457722269548,34.05409935839432]}"
00010000000000023669_0,false,false,other,false,1226308,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52313468179499,34.051673907127196]}"
00010000000000023753_0,false,false,other,false,1226785,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52313468179499,34.051673907127196]}"
0001000000000002375b_0,false,false,other,false,1226810,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52582962764735,34.04745182529184]}"
0001000000000002375f_0,false,false,other,false,1226833,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52564996459053,34.04861963516119]}"
00010000000000023760_0,false,false,other,false,1226834,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52133805122675,34.037839851751755]}"
0001000000000002376d_0,false,false,other,false,1226930,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.50759382737972,34.049787445030546]}"
00010000000000023779_0,false,false,other,false,1226967,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5434366072161,34.048080645990716]}"
000100000000000237ae_0,false,false,other,false,1227283,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52933305725541,34.0381991778654]}"
000100000000000237af_0,false,false,other,false,1227285,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52933305725541,34.0381991778654]}"
000100000000000237b0_0,false,false,other,false,1227286,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52933305725541,34.0381991778654]}"
000100000000000240c4_0,false,false,other,false,1242101,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52834491044288,34.04888912974643]}"
000100000000000241d9_0,false,false,other,false,1243534,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53858570468185,34.04888912974643]}"
0001000000000002587b_0,false,false,other,false,1271591,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53930435690914,34.05293154852497]}"
0001000000000002587c_0,false,false,other,false,1271592,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53930435690914,34.05293154852497]}"
00010000000000025da8_0,false,false,other,false,1278962,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52681777445989,34.037839851751755]}"
00010000000000025dc8_0,false,false,other,false,1279065,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.51693630633457,34.045655194723594]}"
00010000000000025dcb_0,false,false,other,false,1279101,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.55035363490381,34.042870417342826]}"
00010000000000025dd5_0,false,false,other,false,1279158,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52573979611894,34.04754165682025]}"
00010000000000025e41_0,false,false,other,false,1279654,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.54855700433558,34.04197210205871]}"
000100000000000261da_0,false,false,other,false,1287368,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52933305725541,34.0381991778654]}"
000100000000000262fe_0,false,false,other,false,1290898,False,false,False,False,False,False,Los Angeles City,Indian Laurel Fig,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5510722871311,34.04224159664394]}"
